Experiment	Tag	Anim	Date	Date/Time	Standing	Active	Lying	Steps	collar	distance(m)	X_Act	Y_Act	%HeadDown	Activity	DFL1	DFL2	DFL3	DFA12	DFA123	DBL1	DBL2	DBL3	DBA12	DBA123	DiffXY	MeanXY	VarXY	X_Actlog	Y_Actlog	Stepslog	distance(m)log	VarXYlog	DiffXYlog	MeanXYlog	epoch	day	prev_Active1	prev_Active2	prev_Active3	prev_Standing1	prev_Standing2	prev_Standing3	prev_Lying1	prev_Lying2	prev_Lying3	prev_steps1	prev_steps2	prev_steps3	prev_headdown1	prev_headdown2	prev_headdown3
Abdel	177406	a2	10/6/1950	12:59:00	0.7604	0.2396	0	58	1530	23.38	148	23	89	W	24	192.2	267.4	221.2	347.7	239.7	205.5	182.3	309.1	343.7	125	85.5	88.38834764831844	2.1702617153952506	1.361727836019481	1.763427993563686	1.3688445068276789	1.9463950151765572	2.096910013008404	1.9319661147286806	1950-10-06T12:59:00Z	1950-10-06	0.1096	0.107	0.271	0.8904	0.893	0.729	0	0	0	25	24	70	87	93	77
Abdel	177416	a4	10/6/1950	12:59:00	0.7034	0.2966	0	70	1527	20.72	109	23	68	W	26.2	180.4	171.6	186.5	245.2	63.4	44.8	185.5	81.9	271.7	86	66	60.81118318204309	2.037426497941022	1.361727836019481	1.8450980400148773	1.3163897510752913	1.7839834534122914	1.9344984512440728	1.8195439355425267	1950-10-06T12:59:00Z	1950-10-06	0.0364	0.1532	0.2734	0.9636	0.8468	0.3732	0	0	0.3534	8	40	74	30	77	73
Abdel	177406	a2	10/6/1950	13:03:00	0.316	0.684	0	179	1530	140.67	46	13	33	W	26.8	15.8	185.2	38.4	208.1	203.4	194.4	208.4	328.8	461.9	33	29.5	23.33452377915607	1.6627578316825182	1.1139433523101774	2.252853030980136	2.1482014874588202	1.367998942047758	1.5185139398792036	1.4698220159796351	1950-10-06T13:03:00Z	1950-10-06	0.2396	0.1096	0.107	0.7604	0.8904	0.893	0	0	0	58	25	24	89	87	93
Abdel	177492	a6	10/6/1950	13:03:00	0.2588	0.7412	0	202	1532	116.82	92	26	7	W	69.9	177.6	180.4	285.4	288.7	183.4	183.2	185.3	204.1	323.5	66	59	46.66904755831214	1.9637878273460274	1.4149733479724884	2.305351369446839	2.067517201904047	1.6690289377108087	1.8195439355425267	1.7708520116428803	1950-10-06T13:03:00Z	1950-10-06	0.2748	0.10780000000000001	0.3034	0.7252	0.8922	0.6966	0	0	0	67	24	84	35	37	36
Abdel	177416	a4	10/6/1950	13:03:00	0.2756	0.7244	0	201	1527	92.73	138	12	91	W	208.9	218.7	60	225.7	459.8	198.1	223.6	55.4	293.2	528.1	126	75	89.09545442950498	2.1398790864015513	1.079181246051244	2.303196057420705	1.9672202597834358	1.9498555472860597	2.1003705451179076	1.8750612633922792	1950-10-06T13:03:00Z	1950-10-06	0.2966	0.0364	0.1532	0.7034	0.9636	0.8468	0	0	0	70	8	40	68	30	77
Abdel	177386	a3	10/6/1950	13:03:00	0.4882	0.5118	0	143	1524	68.5	149	32	12	W	107	163.1	189.7	259.4	324.3	68.8	100.5	164.5	101.6	253.6	117	90.5	82.73149339882606	2.1731862684125653	1.5051499783212632	2.1553360374653656	1.8356905714930596	1.917670863914696	2.068185861746533	1.9566485792056831	1950-10-06T13:03:00Z	1950-10-06	0.1912	0.0136	0.0214	0.4592	0.8388	0.4092	0.3496	0.1476	0.5696	49	3	4	2	89	5
Abdel	177386	a3	10/6/1950	13:07:00	0.0552	0.9448	0	272	1524	53.96	246	43	15	W	75	136.8	43.9	281.5	459	130	126.7	50.4	135.1	279.8	203	144.5	143.54267658086914	2.3909351071035556	1.6334684555805965	2.4345689040343585	1.7320719410006715	2.156981040081525	2.3074960379134266	2.159867847092867	1950-10-06T13:07:00Z	1950-10-06	0.5118	0.1912	0.0136	0.4882	0.4592	0.8388	0	0.3496	0.1476	143	49	3	12	2	89
Abdel	177416	a4	10/6/1950	13:07:00	0.0608	0.9392	0	266	1527	44.25	66	2	97	W	50.2	0.9	130	100.8	230.3	125.5	42.2	41.1	293	295.2	64	34	45.254833995939045	1.8195439355425267	0.30102999568569594	2.42488163663123	1.6459132750348258	1.6556649761528563	1.8061799739845659	1.5314789170435326	1950-10-06T13:07:00Z	1950-10-06	0.7244	0.2966	0.0364	0.2756	0.7034	0.9636	0	0	0	201	70	8	91	68	30
Abdel	177492	a6	10/6/1950	13:07:00	0.0692	0.9308	0	256	1532	43.88	188	16	10	W	129.4	143.5	94.7	143.9	352.4	50.7	0.9	124.9	100.8	226.4	172	102	121.62236636408618	2.274157849263911	1.204119982658639	2.4082399653120192	1.6422666189036632	2.0850134490759156	2.2355284469078014	2.0086001717623434	1950-10-06T13:07:00Z	1950-10-06	0.7412	0.2748	0.10780000000000001	0.2588	0.7252	0.8922	0	0	0	202	67	24	7	35	37
Abdel	177406	a2	10/6/1950	13:07:00	0.0532	0.9468	0	261	1530	34.75	62	109	43	W	122.8	74.6	72.2	277.5	280.9	159.5	77.5	137.7	338.7	524.1	47	85.5	33.23401871576773	1.7923916894989544	2.037426497941022	2.4166405073384474	1.5409548089273826	1.5215828601050336	1.6720978579366415	1.9319661147286806	1950-10-06T13:07:00Z	1950-10-06	0.684	0.2396	0.1096	0.316	0.7604	0.8904	0	0	0	179	58	25	33	89	87
Abdel	177406	a2	10/6/1950	13:12:00	0.1102	0.8898	0	240	1530	10.38	44	75	37	W	155.2	118.8	65.8	340.2	393.8	115.4	89	131.3	151.8	311.1	31	59.5	21.920310216782973	1.6434526764871744	1.8750612633922792	2.380211241711787	1.016197353516623	1.3408466960042633	1.4913616938356737	1.7745169657292794	1950-10-06T13:12:00Z	1950-10-06	0.9468	0.684	0.2396	0.0532	0.316	0.7604	0	0	0	261	179	58	43	33	89
Abdel	177416	a4	10/6/1950	13:12:00	0.0924	0.9076	0	254	1527	10.06	26	1	97	W	28.1	194.9	137.3	245.4	328.7	156.7	152.7	66.2	168.3	349.2	25	13.5	17.67766952966369	1.4149733479724884	4.342945178152237e-11	2.404833716620109	1.0025979807242256	1.2474250108425038	1.3979400086737748	1.130333768498223	1950-10-06T13:12:00Z	1950-10-06	0.9392	0.7244	0.2966	0.0608	0.2756	0.7034	0	0	0	266	201	70	97	91	68
Abdel	177386	a3	10/6/1950	13:12:00	0.052	0.948	0	249	1524	3.59	192	72	35	W	132.8	80.9	84.7	312.1	318.8	102.2	38.9	44.3	193.7	246.5	120	132	84.8528137423857	2.2833012287037757	1.8573324964318716	2.396199347095911	0.5550944485904165	1.928666248216146	2.0791812460479866	2.1205739312061787	1950-10-06T13:12:00Z	1950-10-06	0.9448	0.5118	0.1912	0.0552	0.4882	0.4592	0	0	0.3496	272	143	49	15	12	2
Abdel	177492	a6	10/6/1950	13:12:00	0.0282	0.9718	0	256	1532	1.75	147	66	31	W	125.6	129.4	42.6	131.1	302.9	36.4	37.4	128.8	76.6	242.7	81	106.5	57.27564927611035	2.1673173347484713	1.8195439355425267	2.4082399653120192	0.24303804871111123	1.7579700210474174	1.908485018879186	2.0273496077751645	1950-10-06T13:12:00Z	1950-10-06	0.9308	0.7412	0.2748	0.0692	0.2588	0.7252	0	0	0	256	202	67	10	7	35
Abdel	177416	a4	10/6/1950	13:16:00	0.0306	0.9694	0	281	1527	37.74	66	0	100	W	105.9	83.3	11	153.1	226.6	80.9	80.5	77.5	112.9	134.6	66	33	46.66904755831214	1.8195439355425267	-10	2.4487063199052344	1.5768018958300634	1.6690289377108087	1.8195439355425267	1.5185139398792036	1950-10-06T13:16:00Z	1950-10-06	0.9076	0.9392	0.7244	0.0924	0.0608	0.2756	0	0	0	254	266	201	97	97	91
Abdel	177386	a3	10/6/1950	13:16:00	0.05	0.95	0	259	1524	32.36	182	70	36	W	124.3	4.7	170.9	248.7	417.2	82.8	151.3	93.8	272.7	471.7	112	126	79.19595949289332	2.260071387985313	1.8450980400148773	2.4132997640814193	1.5100085129415768	1.8987030248387393	2.049218022670569	2.1003705451179076	1950-10-06T13:16:00Z	1950-10-06	0.948	0.9448	0.5118	0.052	0.0552	0.4882	0	0	0	249	272	143	35	15	12
Abdel	177492	a6	10/6/1950	13:16:00	0.0378	0.9622	0	253	1532	30.96	144	38	33	W	43.7	168.4	157.7	211.1	242.2	162.5	94.6	159.8	354.8	500.5	106	91	74.95331880577403	2.1583624920955513	1.579783596617953	2.4031205211759894	1.4908009520122576	1.874790867433359	2.02530586526518	1.9590413923215708	1950-10-06T13:16:00Z	1950-10-06	0.9718	0.9308	0.7412	0.0282	0.0692	0.2588	0	0	0	256	256	202	31	10	7
Abdel	177406	a2	10/6/1950	13:16:00	0.0398	0.9602	0	259	1530	27.8	38	42	39	W	165.4	114.9	165.7	373.5	564.3	151.7	156	137.4	158.9	352.4	4	40	2.8284271247461903	1.579783596617953	1.6232492903989346	2.4132997640814193	1.4440447959196385	0.4515449935113265	0.6020599913388197	1.602059991329048	1950-10-06T13:16:00Z	1950-10-06	0.8898	0.9468	0.684	0.1102	0.0532	0.316	0	0	0	240	261	179	37	43	33
Abdel	177406	a2	10/6/1950	13:20:00	0.04	0.96	0	268	1530	14.45	22	96	42	W	160.8	85.9	161.3	376.1	575.9	79.2	105.2	94.7	105.5	116.6	74	59	52.32590180780452	1.3424226808241804	1.9822712330400207	2.428134794028951	1.1598678470955721	1.7187167218998156	1.869231719731563	1.7708520116428803	1950-10-06T13:20:00Z	1950-10-06	0.9602	0.8898	0.9468	0.0398	0.1102	0.0532	0	0	0	259	240	261	39	37	43
Abdel	177416	a4	10/6/1950	13:20:00	0.0702	0.9298	0	272	1527	7.27	80	0	100	W	134.2	122.1	73.9	329.9	473.6	59.3	63.7	116.3	105.8	158.6	80	40	56.568542494923804	1.9030899869924864	-10	2.4345689040343585	0.8615344108650116	1.7525749891607207	1.9030899869924864	1.602059991329048	1950-10-06T13:20:00Z	1950-10-06	0.9694	0.9076	0.9392	0.0306	0.0924	0.0608	0	0	0	281	254	266	100	97	97
Abdel	177492	a6	10/6/1950	13:20:00	0.032	0.968	0	268	1532	5.91	192	81	39	W	62.2	148.5	170.5	255.2	334.9	130.5	126.7	123.2	134.3	325.4	111	136.5	78.48885271170677	2.2833012287037757	1.908485018879186	2.428134794028951	0.7715874808886038	1.89480798095522	2.045322978787049	2.135132651377093	1950-10-06T13:20:00Z	1950-10-06	0.9622	0.9718	0.9308	0.0378	0.0282	0.0692	0	0	0	253	256	256	33	31	10
Abdel	177386	a3	10/6/1950	13:20:00	0.0336	0.9664	0	268	1524	4.79	150	47	37	W	172.4	50	77.9	391	423.2	132	129.1	126.6	144.7	148.5	103	98.5	72.8319984622144	2.176091259055971	1.6720978579366415	2.428134794028951	0.68033551342363	1.862322226873778	2.012837224705594	1.9934362304980526	1950-10-06T13:20:00Z	1950-10-06	0.95	0.948	0.9448	0.05	0.052	0.0552	0	0	0	259	249	272	36	35	15
Mimosa	417	a13	11/18/2015	10:25:00	0.5302	0.4698	0	25	119	28.07	8	161	18	GM	11.6	19.1	26.6	24.4	54.6	1204.3	1116.3	1046.5	1377.2	1460.5	153	84.5	108.18733752154178	0.9030899869973723	2.2068258760321195	1.3979400086737748	1.4482424126359863	2.0341764329860097	2.1846914308178826	1.9268567089502062	2015-11-18T10:25:00Z	2015-11-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mimosa	383	a9	11/18/2015	10:26:00	0.6868	0.3132	0	17	1524	25.68	14	31	27.3	W	34.1	4.3	42.4	70.8	111	42.7	55.9	27.5	66.4	116.1	17	22.5	12.020815280171307	1.1461280356813401	1.4913616938356737	1.2304489213808285	1.4095950193985067	1.0799339235498961	1.2304489213808285	1.3521825181132927	2015-11-18T10:26:00Z	2015-11-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mimosa	417	a13	11/18/2015	10:30:00	0.4924	0.5076	0	25	119	11.63	21	74	26.7	GM	12.8	34.2	7	43	79.2	11.6	1202.7	1116.2	1215.9	1388.8	53	47.5	37.476659402887016	1.3222192947359872	1.869231719731563	1.3979400086737748	1.0655797147321826	1.5737608717699572	1.7242758696016085	1.676693609625781	2015-11-18T10:30:00Z	2015-11-18	0.4698	0	0	0.5302	0	0	0	0	0	25	0	0	18	0	0
Mimosa	383	a9	11/18/2015	10:30:00	0.6206	0.3794	0	19	1524	34.12	38	26	22	W	36.7	43.6	26.3	76.8	124.5	34.1	58.1	57.1	76.8	100.5	12	32	8.48528137423857	1.579783596617953	1.4149733479724884	1.2787536009551146	1.5330090224967583	0.9286662482207524	1.079181246051244	1.5051499783212632	2015-11-18T10:30:00Z	2015-11-18	0.3132	0	0	0.6868	0	0	0	0	0	17	0	0	27.3	0	0
Mimosa	417	a13	11/18/2015	10:35:00	0.5748	0.4252	0	21	119	12.75	14	57	34	GM	30.3	8.6	15.8	66.4	88.7	12.8	19.1	1190	24.4	1228.7	43	35.5	30.405591591021544	1.1461280356813401	1.7558748556732533	1.3222192947359872	1.1055101847733801	1.4829534577490242	1.6334684555805965	1.5502283530563175	2015-11-18T10:35:00Z	2015-11-18	0.5076	0.4698	0	0.4924	0.5302	0	0	0	0	25	25	0	26.7	18	0
Mimosa	383	a9	11/18/2015	10:36:00	0.3632	0.6368	0	34	1524	36.7	33	40	11.3	W	40.1	59.5	41.1	87.8	132.5	36.7	4.3	38.9	70.8	113.5	7	36.5	4.949747468305833	1.5185139398792036	1.602059991329048	1.5314789170435326	1.5646660642532728	0.6945830421910403	0.8450980400204611	1.5622928644576646	2015-11-18T10:36:00Z	2015-11-18	0.3794	0.3132	0	0.6206	0.6868	0	0	0	0	19	17	0	22	27.3	0
Mimosa	406	a12	11/18/2015	10:37:00	0.2998	0.7002	0	34	118	28.68	117	100	14.7	R	33.8	41.6	36.2	69.2	77.1	44.9	33.3	30.1	89.7	149	17	108.5	12.020815280171307	2.068185861746533	2.0000000000004343	1.5314789170435326	1.4575791469972768	1.0799339235498961	1.2304489213808285	2.0354297381849484	2015-11-18T10:37:00Z	2015-11-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mimosa	417	a13	11/18/2015	10:40:00	0.5128	0.4872	0	25	119	30.27	14	52	40	GM	36.1	14.5	27.6	58.4	73.6	30.3	34.2	26.6	43	54.6	38	33	26.870057685088806	1.1461280356813401	1.7160033436356343	1.3979400086737748	1.4810124209580078	1.4292685987864358	1.579783596617953	1.5185139398792036	2015-11-18T10:40:00Z	2015-11-18	0.4252	0.5076	0.4698	0.5748	0.4924	0.5302	0	0	0	21	25	25	34	26.7	18
Mimosa	383	a9	11/18/2015	10:40:00	0.4088	0.5912	0	31	1524	40.15	55	72	54.7	GM	47.7	3.2	25.9	92.4	115.3	40.1	43.6	42.4	76.8	111	17	63.5	12.020815280171307	1.7403626894950335	1.8573324964318716	1.4913616938356737	1.6036855496157814	1.0799339235498961	1.2304489213808285	1.8027737252926597	2015-11-18T10:40:00Z	2015-11-18	0.6368	0.3794	0.3132	0.3632	0.6206	0.6868	0	0	0	34	19	17	11.3	22	27.3
Mimosa	406	a12	11/18/2015	10:41:00	0.4538	0.5462	0	28	118	33.76	61	129	52.7	GM	35.4	27.5	40.3	43.4	65.8	33.8	11.3	38.6	78.7	123.4	68	95	48.08326112068523	1.785329835011479	2.1105897102995854	1.4471580313437702	1.528402437954904	1.6819939148751488	1.832508912706875	1.977723605289305	2015-11-18T10:41:00Z	2015-11-18	0.7002	0	0	0.2998	0	0	0	0	0	34	0	0	14.7	0	0
Mimosa	417	a13	11/18/2015	10:45:00	0.3992	0.6008	0	32	119	36.14	16	43	24	GM	22.3	20.8	15.9	37.4	71.1	36.1	8.6	7	66.4	79.2	27	29.5	19.091883092036785	1.204119982658639	1.6334684555805965	1.5051499783212632	1.5579881482261149	1.2808487663292714	1.4313637641605959	1.4698220159796351	2015-11-18T10:45:00Z	2015-11-18	0.4872	0.4252	0.5076	0.5128	0.5748	0.4924	0	0	0	25	21	25	40	34	26.7
Mimosa	383	a9	11/18/2015	10:45:00	0.4248	0.5752	0	30	1524	47.68	16	45	80	GM	44.7	33.8	17.8	67.7	101.7	47.7	59.5	26.3	87.8	124.5	29	30.5	20.506096654409877	1.204119982658639	1.6532125137763087	1.4771212547211101	1.678336246733091	1.3118830000690833	1.4623979979004536	1.4842998393482096	2015-11-18T10:45:00Z	2015-11-18	0.5912	0.6368	0.3794	0.4088	0.3632	0.6206	0	0	0	31	34	19	54.7	11.3	22
Mimosa	406	a12	11/18/2015	10:45:00	0.4932	0.5068	0	26	118	35.4	120	69	80.7	GM	8	19.9	15.3	30.4	65.6	35.4	41.6	38.4	69.2	114.1	51	94.5	36.062445840513924	2.0791812460479866	1.8388490907378847	1.4149733479724884	1.5490032620270147	1.55705517826715	1.707570176098788	1.9754318085097224	2015-11-18T10:45:00Z	2015-11-18	0.5462	0.7002	0	0.4538	0.2998	0	0	0	0	28	34	0	52.7	14.7	0
Mimosa	417	a13	11/18/2015	10:50:00	0.5038	0.4962	0	26	119	22.27	9	56	54	GM	15.1	27.8	29.2	48.8	81.7	22.3	14.5	15.8	58.4	88.7	47	32.5	33.23401871576773	0.9542425094441503	1.748188027006976	1.4149733479724884	1.3477202170359883	1.5215828601050336	1.6720978579366415	1.5118833609802107	2015-11-18T10:50:00Z	2015-11-18	0.6008	0.4872	0.4252	0.3992	0.5128	0.5748	0	0	0	32	25	21	24	40	34
Mimosa	383	a9	11/18/2015	10:50:00	0.5164	0.4836	0	25	1524	44.68	32	43	79.3	GM	23	34.6	14.2	57	101.8	44.7	3.2	41.1	92.4	132.5	11	37.5	7.7781745930520225	1.5051499783212632	1.6334684555805965	1.3979400086737748	1.6501131644445435	0.8908776873318179	1.041392685162173	1.574031267728877	2015-11-18T10:50:00Z	2015-11-18	0.5752	0.5912	0.6368	0.4248	0.4088	0.3632	0	0	0	30	31	34	80	54.7	11.3
Mimosa	406	a12	11/18/2015	10:50:00	0.6662	0.3338	0	18	118	7.99	36	125	73.3	GM	22.4	15.4	49.2	57.6	111.8	8	27.5	36.2	43.4	77.1	89	80.5	62.932503525602726	1.5563025007684936	2.096910013008404	1.2552725051057187	0.9025467793194268	1.7988750088136123	1.9493900066454009	1.905795880368408	2015-11-18T10:50:00Z	2015-11-18	0.5068	0.5462	0.7002	0.4932	0.4538	0.2998	0	0	0	26	28	34	80.7	52.7	14.7
Mimosa	417	a13	11/18/2015	10:55:00	0.4576	0.5424	0	29	119	15.14	26	82	44	GM	33.7	44.1	50.3	66.6	76.8	15.1	20.8	27.6	37.4	73.6	56	54	39.59797974644666	1.4149733479724884	1.9138138523842463	1.4623979979004536	1.1801258751669224	1.5976730291753065	1.748188027006976	1.7323937598237729	2015-11-18T10:55:00Z	2015-11-18	0.4962	0.6008	0.4872	0.5038	0.3992	0.5128	0	0	0	26	32	25	54	24	40
Mimosa	383	a9	11/18/2015	10:55:00	0.5896	0.4104	0	20	1524	22.98	42	107	70.7	GM	34.1	36.7	50.9	78.9	93.1	23	33.8	25.9	67.7	115.3	65	74.5	45.96194077712559	1.6232492903989346	2.0293837776856156	1.3010299956661526	1.3613500243541563	1.6623983588118099	1.8129133566435238	1.8721562727488759	2015-11-18T10:55:00Z	2015-11-18	0.4836	0.5752	0.5912	0.5164	0.4248	0.4088	0	0	0	25	30	31	79.3	80	54.7
Mimosa	406	a12	11/18/2015	10:55:00	0.6678	0.3322	0	17	118	22.43	49	169	84.7	GM	35.2	64.3	62.1	89.4	97.7	22.4	19.9	40.3	30.4	65.8	120	109	84.8528137423857	1.6901960800294	2.2278867046139306	1.2304489213808285	1.350829273584904	1.928666248216146	2.0791812460479866	2.037426497941022	2015-11-18T10:55:00Z	2015-11-18	0.3338	0.5068	0.5462	0.6662	0.4932	0.4538	0	0	0	18	26	28	73.3	80.7	52.7
Mimosa	417	a13	11/18/2015	11:00:00	0.4074	0.5926	0	29	119	33.66	27	110	35.3	G	32.9	43	18.4	43.1	70.9	33.7	27.8	15.9	48.8	71.1	83	68.5	58.68986283848344	1.4313637641605959	2.0413926851586197	1.4623979979004536	1.5271141116410953	1.7685630945448234	1.919078092376597	1.8356905714930596	2015-11-18T11:00:00Z	2015-11-18	0.5424	0.4962	0.6008	0.4576	0.5038	0.3992	0	0	0	29	26	32	44	54	24
Mimosa	383	a9	11/18/2015	11:00:00	0.5996	0.4004	0	20	1524	34.06	44	53	88	GM	44.8	56.2	21.5	59	95.2	34.1	34.6	17.8	57	101.7	9	48.5	6.363961030678928	1.6434526764871744	1.7242758696016085	1.3010299956661526	1.5322446436278574	0.8037275116141586	0.9542425094441503	1.685741738603159	2015-11-18T11:00:00Z	2015-11-18	0.4104	0.4836	0.5752	0.5896	0.5164	0.4248	0	0	0	20	25	30	70.7	79.3	80
Mimosa	406	a12	11/18/2015	11:01:00	0.6208	0.3792	0	19	118	35.18	239	77	85.3	GM	54.2	47.9	32.1	62.5	78.3	35.2	15.4	15.3	57.6	65.6	162	158	114.5512985522207	2.3783979009483196	1.8864907251730458	1.2787536009551146	1.546295835122677	2.0590000167110194	2.209515014542899	2.1986570869546975	2015-11-18T11:01:00Z	2015-11-18	0.3322	0.3338	0.5068	0.6678	0.6662	0.4932	0	0	0	17	18	26	84.7	73.3	80.7
Mimosa	417	a13	11/18/2015	11:05:00	0.6648	0.3352	0	16	119	32.91	19	155	38.7	G	10.2	18.9	63.2	38	82.4	32.9	44.1	29.2	66.6	81.7	136	87	96.16652224137046	1.2787536009551146	2.1903316981705716	1.204119982658639	1.5173278822956933	1.9830239105386784	2.1335389083705367	1.9395192526191176	2015-11-18T11:05:00Z	2015-11-18	0.5926	0.5424	0.4962	0.4074	0.4576	0.5038	0	0	0	29	29	26	35.3	44	54
Mimosa	383	a9	11/18/2015	11:06:00	0.8376	0.1624	0	8	1524	44.79	36	38	73.3	GM	14.2	23.6	34.9	50.4	72.9	44.8	36.7	14.2	78.9	101.8	2	37	1.4142135623730951	1.5563025007684936	1.579783596617953	0.9030899869973723	1.6511810624456575	0.1505149978626999	0.30102999568569594	1.5682017240681687	2015-11-18T11:06:00Z	2015-11-18	0.4004	0.4104	0.4836	0.5996	0.5896	0.5164	0	0	0	20	20	25	88	70.7	79.3
Mimosa	406	a12	11/18/2015	11:06:00	0.9438	0.0562	0	3	118	54.18	23	134	72	GM	8.3	22.6	53.2	24.1	68	54.2	64.3	49.2	89.4	111.8	111	78.5	78.48885271170677	1.361727836019481	2.127104798365132	0.4771212547341389	1.733839000697951	1.89480798095522	2.045322978787049	1.8948696567458059	2015-11-18T11:06:00Z	2015-11-18	0.3792	0.3322	0.3338	0.6208	0.6678	0.6662	0	0	0	19	17	18	85.3	84.7	73.3
Mimosa	417	a13	11/18/2015	11:10:00	0.8204	0.1796	0	9	119	10.21	12	6	95.3	GM	27.8	72.1	11.8	72.2	139.8	10.2	43	50.3	43.1	76.8	6	9	4.242640687119285	1.079181246051244	0.7781512503908818	0.9542425094441503	1.009025742091164	0.6276362525618894	0.7781512503908818	0.9542425094441503	2015-11-18T11:10:00Z	2015-11-18	0.3352	0.5926	0.5424	0.6648	0.4074	0.4576	0	0	0	16	29	29	38.7	35.3	44
Mimosa	383	a9	11/18/2015	11:10:00	0.4806	0.5194	0	26	1524	14.22	15	4	86	G	36.2	49.1	14.5	58.7	100.8	14.2	56.2	50.9	59	93.1	11	9.5	7.7781745930520225	1.1760912590585766	0.6020599913388197	1.4149733479724884	1.1528995963968016	0.8908776873318179	1.041392685162173	0.9777236052934193	2015-11-18T11:10:00Z	2015-11-18	0.1624	0.4004	0.4104	0.8376	0.5996	0.5896	0	0	0	8	20	20	73.3	88	70.7
Mimosa	406	a12	11/18/2015	11:10:00	0.8366	0.1634	0	8	118	8.34	87	128	100	G	15.8	52.7	23.6	59.7	92.8	8.3	47.9	62.1	62.5	97.7	41	107.5	28.991378028648448	1.9395192526191176	2.1072099696482076	0.9030899869973723	0.9211660506429461	1.4622688588892427	1.6127838567207948	2.0314084642520283	2015-11-18T11:10:00Z	2015-11-18	0.0562	0.3792	0.3322	0.9438	0.6208	0.6678	0	0	0	3	19	17	72	85.3	84.7
Mimosa	417	a13	11/18/2015	11:15:00	0.4288	0.5712	0	26	119	27.79	16	25	27.3	G	44.4	25.4	36.1	112	127.1	27.8	18.9	18.4	38	70.9	9	20.5	6.363961030678928	1.204119982658639	1.3979400086737748	1.4149733479724884	1.4438885467789346	0.8037275116141586	0.9542425094441503	1.3117538610578727	2015-11-18T11:15:00Z	2015-11-18	0.1796	0.3352	0.5926	0.8204	0.6648	0.4074	0	0	0	9	16	29	95.3	38.7	35.3
Mimosa	383	a9	11/18/2015	11:15:00	0.5708	0.4292	0	21	1524	36.17	22	40	62.7	GM	22.6	36.3	42.3	64.7	70.7	36.2	23.6	21.5	50.4	95.2	18	31	12.727922061357855	1.3424226808241804	1.602059991329048	1.3222192947359872	1.5583485087628204	1.1047575072747275	1.2552725051057187	1.4913616938356737	2015-11-18T11:15:00Z	2015-11-18	0.5194	0.1624	0.4004	0.4806	0.8376	0.5996	0	0	0	26	8	20	86	73.3	88
Mimosa	406	a12	11/18/2015	11:15:00	0.5902	0.4098	0	21	118	15.77	169	32	95.3	G	43.9	24.6	26.6	77	92.3	15.8	22.6	32.1	24.1	78.3	137	100.5	96.87362902255701	2.2278867046139306	1.5051499783212632	1.3222192947359872	1.1978316933316568	1.9862055693248646	2.1367205671567238	2.00216606175694	2015-11-18T11:15:00Z	2015-11-18	0.1634	0.0562	0.3792	0.8366	0.9438	0.6208	0	0	0	8	3	19	100	72	85.3
Mimosa	417	a13	11/18/2015	11:20:00	0.6172	0.3828	0	19	119	44.41	12	98	40.7	G	67.6	80.2	79.5	82.6	85.7	44.4	72.1	63.2	72.2	82.4	86	55	60.81118318204309	1.079181246051244	1.991226075692938	1.2787536009551146	1.647480773174654	1.7839834534122914	1.9344984512440728	1.7403626894950335	2015-11-18T11:20:00Z	2015-11-18	0.5712	0.1796	0.3352	0.4288	0.8204	0.6648	0	0	0	26	9	16	27.3	95.3	38.7
Mimosa	383	a9	11/18/2015	11:20:00	0.613	0.387	0	18	1524	22.56	40	67	90	GM	42.1	47.3	55.1	48.1	56.5	22.6	49.1	34.9	58.7	72.9	27	53.5	19.091883092036785	1.602059991329048	1.8260748027014746	1.2552725051057187	1.3533390953132298	1.2808487663292714	1.4313637641605959	1.7283537820220403	2015-11-18T11:20:00Z	2015-11-18	0.4292	0.5194	0.1624	0.5708	0.4806	0.8376	0	0	0	21	26	8	62.7	86	73.3
Mimosa	406	a12	11/18/2015	11:20:00	0.6398	0.3602	0	18	118	43.9	3	157	90.7	GM	33.1	48.4	43.7	48.4	54.3	43.9	52.7	53.2	59.7	68	154	80	108.89444430272832	0.4771212547341389	2.1958996524095102	1.2552725051057187	1.6424645202431107	2.0370057230048713	2.187520720836745	1.9030899869924864	2015-11-18T11:20:00Z	2015-11-18	0.4098	0.1634	0.0562	0.5902	0.8366	0.9438	0	0	0	21	8	3	95.3	100	72
Mimosa	417	a13	11/18/2015	11:25:00	0.6562	0.3438	0	17	119	67.59	0	79	73.3	GM	15.1	16.1	17.3	18.1	22.4	67.6	25.4	11.8	112	139.8	79	39.5	55.86143571373726	-10	1.8976270912909912	1.2304489213808285	1.829882446444136	1.7471120934592284	1.8976270912909912	1.5965970956275597	2015-11-18T11:25:00Z	2015-11-18	0.3828	0.5712	0.1796	0.6172	0.4288	0.8204	0	0	0	19	26	9	40.7	27.3	95.3
